218,16,Single,33.5,0,ff,1,g,160,126.0,No
219,31,Single,312.5,3.04,ff,2,g,200,4.0,No
226,15,Single,287.5,0.085,q,0,g,120,0.0,No
227,24,Single,1366.5,1.5,q,0,g,280,1.0,No
231,31,Married,300.0,0,j,0,g,160,20.0,No
232,24,Single,450.0,1,w,0,g,360,6.0,No
234,16,Single,21.0,0.125,aa,0,g,200,1.0,No
235,18,Single,1000.0,0.415,d,0,g,80,42.0,No
242,33,Single,37.5,0.375,cc,0,g,300,44.0,Yes
245,29,Married,108.5,1,x,0,g,280,13.0,No
249,25,Single,1250.0,1,d,0,g,180,1062.0,No
252,34,Married,125.0,0.5,i,0,g,160,0.0,No
253,33,Married,300.0,2,aa,0,g,180,0.0,No
255,39,Single,400.0,3,c,0,g,480,0.0,No
263,26,Single,200.0,0,j,0,g,276,1.0,No
266,16,Single,16.5,1,aa,2,g,320,1.0,No
268,19,Single,16.5,0.04,q,0,g,380,0.0,No
270,36,Single,471.0,0,ff,0,g,160,0.0,No
271,30,Single,550.0,5.5,k,0,s,100,0.0,No
277,22,Single,616.5,0.165,aa,0,g,220,1000.0,No
279,23,Married,1150.0,3,k,0,g,20,16.0,No
283,45,Single,458.5,1,k,0,s,240,0.0,No
285,20,Married,50.0,1,e,0,g,260,0.0,No
290,22,Single,700.0,0.165,c,0,g,160,0.0,No
291,24,Married,250.0,4.5,i,0,g,200,456.0,No
301,23,Married,58.5,0.125,ff,0,g,120,87.0,No
305,51,Single,650.0,3.085,i,0,g,73,0.0,No
306,22,Single,33.5,0.75,q,0,s,160,0.0,No
308,19,Married,66.5,1,c,1,g,2000,2.0,No
311,22,Single,79.0,0.085,i,0,g,144,0.0,No
314,22,Married,125.0,3.25,ff,0,g,280,0.0,No
318,26,Married,254.0,0,ff,0,g,180,60.0,No
325,27,Single,204.0,0.25,w,0,g,180,50.0,No
336,53,Single,16.5,0,ff,0,s,62,27.0,No
337,27,Single,125.0,0,ff,1,g,92,300.0,No
342,17,Married,0.0,0,j,0,g,86,0.0,No
344,27,Single,166.5,0,ff,0,g,340,1.0,No
351,24,Married,241.5,0,c,0,g,120,0.0,No
354,36,Single,28.999999999999996,0,ff,10,g,200,18.0,No
355,23,Single,183.5,0,j,1,g,200,53.0,No
356,27,Single,300.0,2.79,m,1,g,280,10.0,No
360,21,Single,1166.5,0.085,k,0,g,320,5.0,No
367,16,Single,50.0,0.165,i,6,g,240,35.0,No
374,47,Single,75.0,2.75,q,1,g,333,892.0,Yes
377,20,Single,1183.5,6,c,0,g,340,0.0,Yes
378,18,Married,441.5,3,c,0,g,240,0.0,Yes
380,25,Single,87.5,1.04,x,0,g,160,5860.0,Yes
384,64,Single,16.5,0,ff,1,g,232,100.0,Yes
386,28,Single,375.0,1.085,c,1,g,371,0.0,Yes
387,18,Single,900.0,0.75,aa,2,g,88,591.0,Yes
388,30,Single,1200.0,2,c,1,g,220,19.0,Yes
391,46,Single,400.0,0,j,0,g,100,960.0,Yes
393,28,Single,37.5,0.585,q,4,g,80,0.0,Yes
395,30,Single,529.0,2.25,e,5,g,99,500.0,Yes
397,22,Single,850.0,1.75,q,10,g,80,990.0,No
398,28,Single,166.5,2.415,q,0,g,440,0.0,No
401,57,Single,33.5,1,i,0,g,252,2197.0,No
402,55,Single,708.0,6.75,k,3,g,100,50.0,No
404,25,Single,208.5,2.75,c,0,g,360,1.0,No
405,24,Single,67.0,1.75,aa,0,g,400,0.0,No
409,33,Married,158.5,0,ff,0,g,320,0.0,No
410,24,Single,125.0,0,ff,0,g,80,0.0,No
424,32,Single,146.0,1.085,w,16,g,120,2079.0,Yes
425,22,Single,229.0,2.29,q,7,g,140,2384.0,Yes
426,25,Single,1233.0,3.5,cc,6,g,400,458.0,Yes
430,20,Single,300.0,0.04,aa,0,g,100,0.0,Yes
432,25,Single,287.5,0.875,x,0,g,360,0.0,Yes
437,20,Single,1000.0,1,c,4,g,50,1465.0,Yes
453,46,Single,300.0,2.375,c,8,g,396,4159.0,Yes
454,21,Single,600.0,2.5,aa,3,g,80,918.0,Yes
456,29,Single,46.0,0.54,k,4,g,380,500.0,Yes
460,29,Married,175.0,1.25,k,0,g,280,0.0,No
467,38,Single,441.5,0.125,c,0,g,160,0.0,No
478,19,Single,66.5,1.665,w,0,g,220,5.0,No
479,22,Single,125.0,0.25,q,0,g,120,809.0,No
480,27,Single,28.999999999999996,0.125,m,1,g,272,108.0,No
481,38,Single,150.0,0,ff,0,g,76,0.0,No
483,23,Single,71.0,0.25,w,1,g,240,4.0,No
494,22,Single,41.5,0.335,i,0,s,144,0.0,No
496,23,Single,83.0,0.415,q,1,g,200,11.0,No
498,15,Single,37.5,1,c,0,g,120,18.0,No
499,28,Single,375.0,0.25,c,1,g,40,154.0,No
501,23,Single,150.0,0.875,w,0,g,160,0.0,No
504,21,Single,1175.0,0.25,c,0,g,180,0.0,No
505,17,Single,54.0,1.75,c,1,g,80,5.0,No
509,50,Single,83.5,0.5,aa,0,g,240,117.0,No
510,37,Single,250.0,0.21,i,0,g,260,246.0,No
511,41,Single,104.0,0.665,aa,0,g,240,237.0,No
512,30,Single,1066.5,0.085,q,12,g,129,3.0,No
520,22,Single,75.0,2,c,2,g,200,394.0,No
521,25,Married,1350.0,2,ff,1,g,200,1.0,No
